"","draft_year","overall_pick","draft_team","player_name","college","years_active","total_games_played","total_minutes_played","total_points","total_rebounds","total_assists","fg_pct","fg3_pct","ft_pct","mpg","ppg","rpg","apg","win_shares","ws_per_48","bpm","vorp","educational_prestige","pick_bucket","career_bucket","team_conference"
"132",1991,24,"BOS","Rick Fox","UNC",13,930,23723,8966,3517,2649,0.45,0.349,0.77,25.5,9.6,3.8,2.8,44.7,0.09,0,11.7,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"134",1991,26,"CHI","Mark Randall","Kansas",4,127,883,332,160,56,0.443,0.154,0.722,7,2.6,1.3,0.4,1,0.054,-3.3,-0.3,"PowerSchool","MidtoLateFirst","ShortCareer","Eastern"
"135",1991,27,"SAC","Pete Chilcutt","UNC",9,584,8394,2494,1935,488,0.441,0.381,0.696,14.4,4.3,3.3,0.8,10.6,0.06,-1.8,0.3,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"136",1991,28,"NOP","Kevin Lynch","Minnesota",2,95,1143,310,120,108,0.436,0.333,0.726,12,3.3,1.3,1.1,0.4,0.016,-4.4,-0.7,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"138",1991,30,"ATL","Rodney Monroe","NC State",1,38,313,131,33,27,0.368,0.222,0.826,8.2,3.4,0.9,0.7,-0.2,-0.035,-5.3,-0.3,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"139",1991,31,"SAC","Randy Brown","New Mexico State",12,655,11533,3148,1173,1420,0.417,0.2,0.691,17.6,4.8,1.8,2.2,11,0.046,-1.9,0.2,"OtherCollege","SecondRound","LongCareer","Western"
"140",1991,32,"PHO","Chad Gallagher","Creighton",1,2,3,6,0,0,1,NA,NA,1.5,3,0,0,0.1,1.442,30.1,0,"OtherCollege","SecondRound","ShortCareer","Western"
"141",1991,33,"DAL","Donald Hodge","Temple",5,249,3501,1182,809,191,0.437,0.286,0.711,14.1,4.7,3.2,0.8,1.8,0.025,-4.2,-1.9,"OtherCollege","SecondRound","AverageCareer","Western"
"142",1991,34,"MIN","Myron Brown","Slippery Rock University of Pennsylvania",1,4,23,9,3,6,0.667,0.333,NA,5.8,2.3,0.8,1.5,0,0.032,-1.8,0,"OtherCollege","SecondRound","ShortCareer","Western"
"143",1991,35,"DAL","Mike Iuzzolino","Saint Francis University",2,122,3049,1096,238,522,0.457,0.404,0.798,25,9,2,4.3,3.7,0.058,-1.9,0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"144",1991,36,"ORL","Chris Corchiani","NC State",3,112,1313,416,129,243,0.421,0.269,0.816,11.7,3.7,1.2,2.2,1.6,0.058,-1.8,0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"145",1991,37,"LAC","Elliot Perry","Memphis",10,549,9501,3449,742,1699,0.459,0.359,0.783,17.3,6.3,1.4,3.1,14,0.071,-0.5,3.6,"OtherCollege","SecondRound","LongCareer","Western"
"147",1991,39,"CLE","Jimmy Oliver","Purdue",5,78,856,331,80,55,0.407,0.34,0.772,11,4.2,1,0.7,0.3,0.018,-4.7,-0.6,"OtherCollege","SecondRound","ShortCareer","Eastern"
"148",1991,40,"DET","Doug Overton","La Salle",11,499,7275,2253,654,1038,0.412,0.319,0.816,14.6,4.5,1.3,2.1,2.5,0.016,-3.9,-3.5,"OtherCollege","SecondRound","LongCareer","Eastern"
"149",1991,41,"IND","Sean Green","Iona College",3,84,671,352,85,45,0.386,0.246,0.62,8,4.2,1,0.5,-1.3,-0.095,-7,-0.8,"OtherCollege","SecondRound","ShortCareer","Eastern"
"151",1991,43,"GSW","Lamont Strothers","Christopher Newport University",2,13,155,60,15,14,0.329,0.133,0.714,11.9,4.6,1.2,1.1,-0.5,-0.142,-7.7,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"153",1991,45,"MIL","Bobby Phills","Southern University and A&M College",9,467,13426,5153,1469,1246,0.443,0.39,0.738,28.7,11,3.1,2.7,27.2,0.097,0.2,7.5,"OtherCollege","SecondRound","LongCareer","Eastern"
"154",1991,46,"PHO","Richard Dumas","Oklahoma State",3,102,2226,1080,351,111,0.509,0.231,0.694,21.8,10.6,3.4,1.1,4.5,0.097,-0.2,1,"OtherCollege","SecondRound","ShortCareer","Western"
"156",1991,48,"UTA","Isaac Austin","Arizona State",9,432,8350,3285,2030,538,0.446,0.176,0.67,19.3,7.6,4.7,1.2,9.2,0.053,-2.5,-1,"OtherCollege","SecondRound","AverageCareer","Western"
"157",1991,49,"SAS","Greg Sutton","Oral Roberts",3,168,1946,761,153,284,0.396,0.361,0.743,11.6,4.5,0.9,1.7,1,0.024,-3.6,-0.8,"OtherCollege","SecondRound","ShortCareer","Western"
"159",1991,51,"HOU","Žan Tabak",NA,6,247,3607,1233,883,165,0.506,0,0.525,14.6,5,3.6,0.7,2.4,0.032,-4.9,-2.7,"NonCollegiate","SecondRound","AverageCareer","Western"
"163",1992,1,"ORL","Shaquille O'Neal","LSU",19,1207,41918,28596,13099,3026,0.582,0.045,0.527,34.7,23.7,10.9,2.5,181.7,0.208,5.1,75.5,"OtherCollege","Top5","LongCareer","Eastern"
"164",1992,2,"NOP","Alonzo Mourning","Georgetown",15,838,25975,14311,7137,946,0.527,0.247,0.692,31,17.1,8.5,1.1,89.7,0.166,2.2,27.4,"OtherCollege","Top5","LongCareer","Western"
"165",1992,3,"MIN","Christian Laettner","Duke",13,868,25760,11121,5806,2224,0.48,0.261,0.82,29.7,12.8,6.7,2.6,64.9,0.121,1,19.5,"PowerSchool","Top5","LongCareer","Western"
"166",1992,4,"DAL","Jim Jackson","Ohio State",14,885,29067,12690,4152,2851,0.428,0.365,0.825,32.8,14.3,4.7,3.2,35.8,0.059,-0.9,8.2,"OtherCollege","Top5","LongCareer","Western"
"167",1992,5,"DEN","LaPhonso Ellis","Notre Dame",11,624,17616,7410,4032,981,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.089,-1,4.6,"OtherCollege","Top5","LongCareer","Western"
"168",1992,6,"WAS","Tom Gugliotta","NC State",13,763,23556,9895,5589,2140,0.451,0.284,0.757,30.9,13,7.3,2.8,40.2,0.082,0.6,15.3,"OtherCollege","Lottery","LongCareer","Eastern"
"169",1992,7,"SAC","Walt Williams","Maryland",11,708,18818,8385,2794,1637,0.425,0.379,0.743,26.6,11.8,3.9,2.3,33.9,0.087,0.5,11.8,"OtherCollege","Lottery","LongCareer","Western"
"170",1992,8,"MIL","Todd Day","Arkansas",8,483,12214,5917,1649,713,0.406,0.345,0.739,25.3,12.3,3.4,1.5,17.5,0.069,-0.9,3.4,"OtherCollege","Lottery","LongCareer","Eastern"
"171",1992,9,"PHI","Clarence Weatherspoon","Southern Miss",13,915,27736,10483,6846,1346,0.471,0.196,0.743,30.3,11.5,7.5,1.5,58.4,0.101,-0.3,11.8,"OtherCollege","Lottery","LongCareer","Eastern"
"172",1992,10,"ATL","Adam Keefe","Stanford",9,617,10334,3107,2556,427,0.502,0.071,0.714,16.7,5,4.1,0.7,24.9,0.116,-1.3,1.7,"OtherCollege","Lottery","LongCareer","Eastern"
"173",1992,11,"HOU","Robert Horry","Alabama",16,1107,27069,7715,5269,2343,0.425,0.341,0.726,24.5,7,4.8,2.1,66.3,0.118,1.9,26.4,"OtherCollege","Lottery","LongCareer","Western"
"174",1992,12,"MIA","Harold Miner","USC",4,200,3748,1801,432,245,0.46,0.311,0.785,18.7,9,2.2,1.2,4.2,0.053,-3,-0.9,"OtherCollege","Lottery","AverageCareer","Eastern"
"175",1992,13,"DEN","Bryant Stith","Virginia",10,586,16417,5946,1983,1178,0.424,0.329,0.841,28,10.1,3.4,2,29.5,0.086,-0.8,4.9,"OtherCollege","Lottery","LongCareer","Western"
"176",1992,14,"IND","Malik Sealy","St. John's",8,493,11720,4955,1585,816,0.426,0.292,0.809,23.8,10.1,3.2,1.7,17.1,0.07,-1.2,2.2,"OtherCollege","Lottery","LongCareer","Eastern"
"177",1992,15,"LAL","Anthony Peeler","Missouri",13,827,20464,8017,2136,1956,0.427,0.384,0.799,24.7,9.7,2.6,2.4,30.7,0.072,-0.7,6.6,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"178",1992,16,"LAC","Randy Woods","La Salle",4,151,1093,356,93,257,0.34,0.305,0.683,7.2,2.4,0.6,1.7,0.6,0.026,-1.5,0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"179",1992,17,"OKC","Doug Christie","Pepperdine",15,827,26079,9301,3382,2992,0.426,0.354,0.821,31.5,11.2,4.1,3.6,55.7,0.102,1.1,20.7,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"180",1992,18,"SAS","Tracy Murray","UCLA",12,659,12103,5943,1649,508,0.43,0.388,0.829,18.4,9,2.5,0.8,24.1,0.096,-0.1,5.8,"PowerSchool","MidtoLateFirst","LongCareer","Western"
"181",1992,19,"DET","Don MacLean","UCLA",9,319,6679,3490,1210,404,0.455,0.284,0.765,20.9,10.9,3.8,1.3,9.4,0.067,-2.5,-0.9,"PowerSchool","MidtoLateFirst","AverageCareer","Eastern"
"182",1992,20,"NYK","Hubert Davis","UNC",12,685,15143,5583,1045,1172,0.458,0.441,0.837,22.1,8.2,1.5,1.7,27.7,0.088,-0.9,4.2,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"183",1992,21,"BOS","Jon Barry","Georgia Tech",14,821,13880,4715,1513,1784,0.434,0.392,0.848,16.9,5.7,1.8,2.2,37.2,0.129,1.8,13.4,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"184",1992,22,"PHO","Oliver Miller","Arkansas",9,493,11338,3625,2893,1061,0.534,0.116,0.639,23,7.4,5.9,2.2,21.1,0.089,0.6,7.4,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"185",1992,23,"MIL","Lee Mayberry","Arkansas",7,496,10337,2546,642,1767,0.415,0.377,0.659,20.8,5.1,1.3,3.6,7.9,0.036,-2.9,-2.3,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"186",1992,24,"GSW","Latrell Sprewell","Alabama",13,913,35270,16712,3724,3664,0.425,0.337,0.804,38.6,18.3,4.1,4,56.3,0.077,0.4,21,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"187",1992,25,"LAC","Elmore Spencer","UNLV",5,157,2641,923,555,109,0.516,0,0.58,16.8,5.9,3.5,0.7,0,0.001,-4.6,-1.7,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"188",1992,26,"POR","Dave Johnson","Syracuse",2,59,475,204,64,17,0.365,0.2,0.663,8.1,3.5,1.1,0.3,-0.3,-0.032,-8.2,-0.7,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"189",1992,27,"CHI","Byron Houston","Oklahoma State",4,214,2674,835,648,114,0.456,0.256,0.676,12.5,3.9,3,0.5,3.9,0.069,-3.9,-1.3,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"190",1992,28,"MIN","Marlon Maxey","Texas-El Paso",2,98,1146,479,363,22,0.542,0,0.685,11.7,4.9,3.7,0.2,2.6,0.109,-3,-0.3,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"191",1992,29,"BRK","P.J. Brown","Louisiana Tech",15,1089,33823,9870,8409,1661,0.46,0.136,0.794,31.1,9.1,7.7,1.5,89.8,0.128,0,17.4,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"192",1992,30,"DAL","Sean Rooks","Arizona",12,749,13560,4676,2877,631,0.459,0.091,0.699,18.1,6.2,3.8,0.8,16.2,0.057,-2.9,-3.1,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"193",1992,31,"POR","Reggie Smith","TCU",2,66,384,99,120,5,0.394,0,0.404,5.8,1.5,1.8,0.1,0.4,0.051,-5.1,-0.3,"OtherCollege","SecondRound","ShortCareer","Western"
"194",1992,32,"WAS","Brent Price","Oklahoma",9,418,7007,2481,684,1236,0.426,0.387,0.824,16.8,5.9,1.6,3,12,0.082,-0.8,2.2,"OtherCollege","SecondRound","AverageCareer","Eastern"
"195",1992,33,"CHI","Corey Williams","Oklahoma State",2,39,288,92,37,29,0.367,0.25,0.826,7.4,2.4,0.9,0.7,0.2,0.037,-5.6,-0.3,"OtherCollege","SecondRound","ShortCareer","Eastern"
"196",1992,34,"MIN","Chris Smith","UConn",3,224,3956,1140,291,627,0.435,0.366,0.713,17.7,5.1,1.3,2.8,3.2,0.039,-2.3,-0.3,"PowerSchool","SecondRound","AverageCareer","Western"
"197",1992,35,"NOP","Tony Bennett","Green Bay",3,152,1886,538,155,303,0.412,0.335,0.732,12.4,3.5,1,2,1.6,0.041,-2.7,-0.3,"OtherCollege","SecondRound","ShortCareer","Western"
"198",1992,36,"LAL","Duane Cooper","USC",2,88,781,204,59,178,0.402,0.216,0.72,8.9,2.3,0.7,2,-0.5,-0.032,-6.1,-0.8,"OtherCollege","SecondRound","ShortCareer","Western"
"199",1992,37,"MIA","Isaiah Morris","Arkansas",1,25,102,55,12,4,0.456,NA,0.75,4.1,2.2,0.5,0.2,0,-0.022,-5.7,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"200",1992,38,"ATL","Elmer Bennett","Notre Dame",3,21,159,48,10,22,0.34,0.273,0.722,7.6,2.3,0.5,1,-0.3,-0.095,-6.9,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"201",1992,39,"CHI","Litterial Green","Georgia",5,148,1189,423,75,182,0.42,0.077,0.665,8,2.9,0.5,1.2,1.6,0.066,-2.4,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"203",1992,41,"HOU","Popeye Jones","Murray State",11,535,12579,3726,3981,696,0.447,0.281,0.751,23.5,7,7.4,1.3,22,0.084,-2.7,-2.1,"OtherCollege","SecondRound","LongCareer","Western"
"204",1992,42,"MIA","Matt Geiger","Georgia Tech",10,552,12221,5059,3158,388,0.499,0.232,0.728,22.1,9.2,5.7,0.7,28.4,0.112,-1.8,0.6,"OtherCollege","SecondRound","LongCareer","Eastern"
"205",1992,43,"GSW","Sasha Danilović",NA,2,75,2331,957,182,149,0.439,0.379,0.789,31.1,12.8,2.4,2,4.2,0.087,-0.7,0.8,"NonCollegiate","SecondRound","ShortCareer","Western"
"207",1992,45,"OKC","Chris King","Wake Forest",3,103,2058,693,311,116,0.423,0.383,0.633,20,6.7,3,1.1,1,0.023,-2.8,-0.4,"OtherCollege","SecondRound","ShortCareer","Western"
"208",1992,46,"DEN","Robert Werdann","St. John's",3,47,273,101,81,9,0.378,0,0.574,5.8,2.1,1.7,0.2,0.1,0.026,-6.3,-0.3,"OtherCollege","SecondRound","ShortCareer","Western"
"209",1992,47,"BOS","Darren Morningstar","Pitt",1,23,367,96,81,15,0.476,NA,0.6,16,4.2,3.5,0.7,0.4,0.048,-4.5,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"210",1992,48,"PHO","Brian Davis","Duke",1,68,374,131,55,22,0.317,0.333,0.735,5.5,1.9,0.8,0.3,0,0,-4.7,-0.3,"PowerSchool","SecondRound","ShortCareer","Western"
"212",1992,50,"GSW","Matt Fish","UNC Wilmington",3,50,512,177,110,25,0.5,0,0.625,10.2,3.5,2.2,0.5,0.6,0.058,-3.1,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"214",1992,52,"CHI","Matt Steigenga","Michigan State",1,2,12,3,3,2,0.25,0,0.5,6,1.5,1.5,1,0,-0.126,-8.5,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"217",1993,1,"ORL","Chris Webber","Michigan",15,831,30847,17182,8124,3526,0.479,0.299,0.649,37.1,20.7,9.8,4.2,84.7,0.132,3.4,42.1,"OtherCollege","Top5","LongCareer","Eastern"
"218",1993,2,"PHI","Shawn Bradley","BYU",12,832,19531,6752,5268,573,0.457,0.103,0.716,23.5,8.1,6.3,0.7,40.7,0.1,-0.2,8.9,"OtherCollege","Top5","LongCareer","Eastern"
"219",1993,3,"GSW","Anfernee Hardaway","Memphis",14,704,23711,10684,3146,3525,0.458,0.316,0.774,33.7,15.2,4.5,5,61.9,0.125,2.5,26.9,"OtherCollege","Top5","LongCareer","Western"
"220",1993,4,"DAL","Jamal Mashburn","Kentucky",11,611,22762,11644,3271,2414,0.418,0.345,0.766,37.3,19.1,5.4,4,43.7,0.092,0.3,13.4,"PowerSchool","Top5","LongCareer","Western"
"221",1993,5,"MIN","Isaiah Rider","UNLV",9,563,17851,9405,2166,1535,0.443,0.352,0.812,31.7,16.7,3.8,2.7,22.8,0.061,-1,4.5,"OtherCollege","Top5","LongCareer","Western"
"222",1993,6,"WAS","Calbert Cheaney","Indiana",13,825,22007,7826,2610,1398,0.466,0.298,0.691,26.7,9.5,3.2,1.7,23.1,0.05,-2.5,-2.9,"PowerSchool","Lottery","LongCareer","Eastern"
"223",1993,7,"SAC","Bobby Hurley","Duke",5,269,4170,1032,283,880,0.353,0.272,0.769,15.5,3.8,1.1,3.3,-1.2,-0.014,-5.4,-3.5,"PowerSchool","Lottery","AverageCareer","Western"
"224",1993,8,"MIL","Vin Baker","University of Hartford",13,791,25737,11839,5867,1509,0.485,0.215,0.638,32.5,15,7.4,1.9,47,0.088,-1.2,5.3,"OtherCollege","Lottery","LongCareer","Eastern"
"225",1993,9,"DEN","Rodney Rogers","Wake Forest",12,866,21873,9468,3881,1722,0.451,0.347,0.69,25.3,10.9,4.5,2,38.8,0.085,-0.3,9.7,"OtherCollege","Lottery","LongCareer","Western"
"226",1993,10,"DET","Lindsey Hunter","Jackson State University",17,937,23253,7956,2021,2506,0.388,0.36,0.746,24.8,8.5,2.2,2.7,32.9,0.068,-0.4,9.4,"OtherCollege","Lottery","LongCareer","Eastern"
"227",1993,11,"DET","Allan Houston","Tennessee",12,839,28311,14551,2434,1990,0.444,0.402,0.863,33.7,17.3,2.9,2.4,55.3,0.094,0.1,15,"OtherCollege","Lottery","LongCareer","Eastern"
"228",1993,12,"LAL","George Lynch","UNC",12,774,17683,5109,3902,1121,0.446,0.306,0.652,22.8,6.6,5,1.4,32.3,0.088,-0.4,7.3,"OtherCollege","Lottery","LongCareer","Western"
"229",1993,13,"LAC","Terry Dehere","Seton Hall",6,402,7305,3235,588,1034,0.411,0.378,0.779,18.2,8,1.5,2.6,7.3,0.048,-2.6,-1.1,"OtherCollege","Lottery","AverageCareer","Western"
"230",1993,14,"IND","Scott Haskin","Oregon State",1,27,186,55,55,6,0.467,NA,0.684,6.9,2,2,0.2,0.3,0.087,-2.8,0,"OtherCollege","Lottery","ShortCareer","Eastern"
"231",1993,15,"ATL","Doug Edwards","Florida State",3,85,838,203,153,60,0.378,0,0.709,9.9,2.4,1.8,0.7,0.2,0.013,-4.8,-0.6,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"232",1993,16,"BRK","Rex Walters","Kansas",7,335,4602,1547,403,569,0.441,0.361,0.809,13.7,4.6,1.2,1.7,6.3,0.066,-2,0,"PowerSchool","MidtoLateFirst","AverageCareer","Eastern"
"233",1993,17,"NOP","Greg Graham","Indiana",5,207,2530,938,219,201,0.407,0.29,0.775,12.2,4.5,1.1,1,1.3,0.025,-3.8,-1.2,"PowerSchool","MidtoLateFirst","AverageCareer","Western"
"234",1993,18,"UTA","Luther Wright","Seton Hall",1,15,92,19,10,0,0.348,0,0.75,6.1,1.3,0.7,0,-0.1,-0.064,-12.3,-0.2,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"235",1993,19,"BOS","Acie Earl","Iowa",4,193,2512,980,517,61,0.403,0,0.667,13,5.1,2.7,0.3,0.3,0.005,-5.9,-2.5,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"236",1993,20,"NOP","Scott Burrell","UConn",8,383,7592,2647,1332,527,0.418,0.373,0.723,19.8,6.9,3.5,1.4,16.4,0.104,0.7,5.2,"PowerSchool","MidtoLateFirst","AverageCareer","Western"
"237",1993,21,"POR","James Robinson","Alabama",7,381,6935,2882,660,715,0.394,0.348,0.666,18.2,7.6,1.7,1.9,5.8,0.04,-2,0,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"238",1993,22,"CLE","Chris Mills","Arizona",10,568,17282,6357,2808,1063,0.432,0.351,0.817,30.4,11.2,4.9,1.9,37.7,0.105,-0.5,6.8,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"239",1993,23,"OKC","Ervin Johnson","New Orleans",13,845,16989,3473,5148,387,0.505,0.2,0.605,20.1,4.1,6.1,0.5,37.8,0.107,-1.4,2.6,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"240",1993,24,"HOU","Sam Cassell","Florida State",15,993,29812,15635,3221,5939,0.454,0.331,0.861,30,15.7,3.2,6,87.5,0.141,1.8,28.8,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"241",1993,25,"CHI","Corie Blount","Cincinnati",11,644,9925,2287,2690,460,0.471,0.115,0.587,15.4,3.6,4.2,0.7,18.2,0.088,-2.5,-1.1,"PowerSchool","MidtoLateFirst","LongCareer","Eastern"
"242",1993,26,"ORL","Geert Hammink","LSU",3,8,27,14,7,2,0.4,NA,0.667,3.4,1.8,0.9,0.3,0.1,0.089,-3.7,0,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"243",1993,27,"PHO","Malcolm Mackey","Georgia Tech",1,22,69,32,24,1,0.378,0,0.5,3.1,1.5,1.1,0,0.1,0.036,-8.7,-0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"244",1993,28,"DAL","Lucious Harris","Cal State Long Beach",12,800,15701,5784,1864,1130,0.426,0.348,0.79,19.6,7.2,2.3,1.4,28.7,0.088,-0.9,4.5,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"246",1993,30,"WAS","Gheorghe Mureșan",NA,6,307,6729,3020,1957,150,0.573,0,0.644,21.9,9.8,6.4,0.5,19,0.136,-0.3,2.9,"NonCollegiate","MidtoLateFirst","AverageCareer","Eastern"
"247",1993,31,"SAC","Evers Burns","Maryland",1,23,143,56,30,9,0.4,NA,0.522,6.2,2.4,1.3,0.4,0.1,0.02,-5.5,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"248",1993,32,"PHI","Alphonso Ford","Mississippi Valley State University",2,11,114,35,20,10,0.308,0.1,0.5,10.4,3.2,1.8,0.9,-0.4,-0.153,-8.4,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"249",1993,33,"DAL","Eric Riley","Michigan",5,186,1844,574,479,60,0.456,0,0.704,9.9,3.1,2.6,0.3,2.5,0.066,-3.8,-0.9,"OtherCollege","SecondRound","ShortCareer","Western"
"250",1993,34,"GSW","Darnell Mee","Western Kentucky",2,40,293,76,36,18,0.312,0.222,0.444,7.3,1.9,0.9,0.5,-0.1,-0.02,-2.8,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"251",1993,35,"MIA","Ed Stokes","Arizona",1,4,17,3,4,1,0.333,NA,0.5,4.3,0.8,1,0.3,0,-0.077,-7.6,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"253",1993,37,"LAL","Nick Van Exel","Cincinnati",13,880,28969,12658,2545,5777,0.405,0.357,0.794,32.9,14.4,2.9,6.6,55.9,0.093,0.4,17.7,"PowerSchool","SecondRound","LongCareer","Western"
"256",1993,40,"ATL","Rich Manning","Washington",2,55,512,182,94,10,0.415,0.4,0.643,9.3,3.3,1.7,0.2,-0.3,-0.028,-8.3,-0.8,"OtherCollege","SecondRound","ShortCareer","Eastern"
"258",1993,42,"OKC","Adonis Jordan","Kansas",2,10,97,21,6,22,0.296,0.25,0.5,9.7,2.1,0.6,2.2,0,-0.015,-2.9,0,"PowerSchool","SecondRound","ShortCareer","Western"
"259",1993,43,"DEN","Josh Grant","Utah",1,53,382,157,89,24,0.404,0.279,0.759,7.2,3,1.7,0.5,0.5,0.06,-2.3,0,"OtherCollege","SecondRound","ShortCareer","Western"
"261",1993,45,"UTA","Bryon Russell","Cal State Long Beach",13,841,19805,6663,2914,1085,0.431,0.369,0.75,23.5,7.9,3.5,1.3,47.4,0.115,0.4,11.8,"OtherCollege","SecondRound","LongCareer","Western"
"262",1993,46,"HOU","Richard Petruška","UCLA",1,22,92,53,31,1,0.435,0.467,0.75,4.2,2.4,1.4,0,0,-0.014,-8.2,-0.1,"PowerSchool","SecondRound","ShortCareer","Western"
"263",1993,47,"SAS","Chris Whitney","Clemson",11,579,10052,3738,815,1613,0.395,0.361,0.875,17.4,6.5,1.4,2.8,21.2,0.101,-0.2,4.6,"OtherCollege","SecondRound","LongCareer","Western"
"264",1993,48,"POR","Kevin Thompson","NC State",1,14,58,13,13,3,0.429,0,0.5,4.1,0.9,0.9,0.2,0,-0.016,-8.1,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"268",1993,52,"SAC","Mike Peplowski","Michigan State",3,68,705,194,176,26,0.556,0,0.531,10.4,2.9,2.6,0.4,1,0.067,-4.5,-0.4,"OtherCollege","SecondRound","ShortCareer","Western"
"271",1994,1,"MIL","Glenn Robinson","Purdue",11,688,25346,14234,4189,1879,0.459,0.34,0.82,36.8,20.7,6.1,2.7,39.8,0.075,0.1,13.5,"OtherCollege","Top5","LongCareer","Eastern"
"272",1994,2,"DAL","Jason Kidd","California",19,1391,50111,17529,8725,12091,0.4,0.349,0.785,36,12.6,6.3,8.7,138.6,0.133,3.8,73.5,"OtherCollege","Top5","LongCareer","Western"
"273",1994,3,"DET","Grant Hill","Duke",18,1026,34776,17137,6169,4252,0.483,0.314,0.769,33.9,16.7,6,4.1,99.9,0.138,3,43.6,"PowerSchool","Top5","LongCareer","Eastern"
"274",1994,4,"MIN","Donyell Marshall","UConn",15,957,25027,10716,6376,1305,0.435,0.35,0.731,26.2,11.2,6.7,1.4,59,0.113,1.1,19.9,"PowerSchool","Top5","LongCareer","Western"
"275",1994,5,"WAS","Juwan Howard","Michigan",19,1208,36654,16159,7428,2663,0.469,0.12,0.764,30.3,13.4,6.1,2.2,59.4,0.078,-1.6,3.8,"OtherCollege","Top5","LongCareer","Eastern"
"276",1994,6,"PHI","Sharone Wright","Clemson",4,203,4531,1974,1023,118,0.456,0.083,0.618,22.3,9.7,5,0.6,1.4,0.015,-4.8,-3.2,"OtherCollege","Lottery","AverageCareer","Eastern"
"277",1994,7,"LAC","Lamond Murray","California",11,736,18477,8286,3033,978,0.43,0.36,0.759,25.1,11.3,4.1,1.3,19.8,0.052,-1.2,4,"OtherCollege","Lottery","LongCareer","Western"
"278",1994,8,"SAC","Brian Grant","Xavier",12,756,21417,7933,5622,923,0.49,0.214,0.746,28.3,10.5,7.4,1.2,54.5,0.122,-0.8,6.2,"OtherCollege","Lottery","LongCareer","Western"
"279",1994,9,"BOS","Eric Montross","UNC",8,465,8479,2071,2159,207,0.49,0,0.478,18.2,4.5,4.6,0.4,8.5,0.048,-4.4,-5.2,"OtherCollege","Lottery","LongCareer","Eastern"
"280",1994,10,"LAL","Eddie Jones","Temple",14,954,32778,14155,3857,2812,0.437,0.373,0.809,34.4,14.8,4,2.9,100.6,0.147,3.1,42.3,"OtherCollege","Lottery","LongCareer","Western"
"281",1994,11,"OKC","Carlos Rogers","Tennessee State",8,298,5654,2196,1272,182,0.536,0.258,0.562,19,7.4,4.3,0.6,11.1,0.095,-1,1.5,"OtherCollege","Lottery","AverageCareer","Western"
"282",1994,12,"MIA","Khalid Reeves","Arizona",6,277,5837,2167,580,886,0.416,0.363,0.744,21.1,7.8,2.1,3.2,8.4,0.069,-1.3,1,"OtherCollege","Lottery","AverageCareer","Eastern"
"283",1994,13,"DEN","Jalen Rose","Michigan",13,923,27925,13220,3193,3527,0.443,0.355,0.801,30.3,14.3,3.5,3.8,47.2,0.081,-0.2,12.3,"OtherCollege","Lottery","LongCareer","Western"
